particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	n_folds	train_folds	mean_items_per_fold	mean_member_targets_per_item	mean_selected_sites	baseline_log_prob_mean	baseline_log_prob_mean_sd	baseline_log_prob_mean_ci_low	baseline_log_prob_mean_ci_high	reference_log_prob_mean	reference_log_prob_mean_sd	reference_log_prob_mean_ci_low	reference_log_prob_mean_ci_high	patched_log_prob_mean	patched_log_prob_mean_sd	patched_log_prob_mean_ci_low	patched_log_prob_mean_ci_high	baseline_log_prob_per_token_mean	baseline_log_prob_per_token_mean_sd	baseline_log_prob_per_token_mean_ci_low	baseline_log_prob_per_token_mean_ci_high	reference_log_prob_per_token_mean	reference_log_prob_per_token_mean_sd	reference_log_prob_per_token_mean_ci_low	reference_log_prob_per_token_mean_ci_high	patched_log_prob_per_token_mean	patched_log_prob_per_token_mean_sd	patched_log_prob_per_token_mean_ci_low	patched_log_prob_per_token_mean_ci_high	patched_metric_change_mean	patched_metric_change_mean_sd	patched_metric_change_mean_ci_low	patched_metric_change_mean_ci_high	effect_score_mean	effect_score_mean_sd	effect_score_mean_ci_low	effect_score_mean_ci_high	normalized_effect_mean	normalized_effect_mean_sd	normalized_effect_mean_ci_low	normalized_effect_mean_ci_high	effect_positive_fraction	effect_positive_fraction_sd	effect_positive_fraction_ci_low	effect_positive_fraction_ci_high	localized_stronger_than_random_mean_fraction	localized_stronger_than_random_mean_fraction_sd	localized_stronger_than_random_mean_fraction_ci_low	localized_stronger_than_random_mean_fraction_ci_high	localized_random_cdf_mean	localized_random_cdf_mean_sd	localized_random_cdf_mean_ci_low	localized_random_cdf_mean_ci_high	localized_stronger_than_random_mean_fraction_items	patched_metric_change_localized_minus_random_mean_mean	effect_score_localized_minus_random_mean_mean	normalized_effect_localized_minus_random_mean_mean	source_path	direction	group	condition	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	5	localized	2	0,1	16.0	15.625	5.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-18.42186422970516	1.5365530601001502	-19.508371318154914	-17.3353571412554	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6879869961602274	0.025858265673004	-0.7062715511673319	-0.6697024411531229	-0.0487606997924286	0.0022741899744744	-0.0503687949450859	-0.0471526046397712	-0.0487606997924286	0.0022741899744744	-0.0503687949450859	-0.0471526046397712	-107.051266917551	151.68925181959466	-214.3117655123002	0.2092316771982255	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.90625	0.110485434560398	0.828125	0.984375	1.0	-0.0345452189603536	0.0345452189603536	-24.60804142277816	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0487606997924286	0.0471526046397712	0.0503687949450859	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	localized	2	0,1	16.0	15.625	10.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-18.88461588840699	1.616785639938339	-20.027855978132425	-17.74137579868156	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.7075324526200069	0.024646971059497	-0.7249604929918858	-0.6901044122481279	-0.0683061562522081	0.0010628953609675	-0.06905773676964	-0.0675545757347761	-0.0683061562522081	0.0010628953609675	-0.06905773676964	-0.0675545757347761	-89.09607091995298	126.40796596769589	-178.48000085170906	0.287859011803097	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.9921875	0.0110485434560398	0.984375	1.0	1.0	-0.0592481687754636	0.0592481687754636	-35.72031137821863	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	cross	0.0683061562522081	0.0675545757347761	0.06905773676964	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	2	0,1	16.0	15.625	1.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.282701102309844	1.3975687479542669	-18.2709314411627	-16.29447076345699	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6403945097356679	0.0240276791752186	-0.6573846446166398	-0.623404374854696	-0.0011682133678691	0.0004436034766891	-0.0014818883943939	-0.0008545383413443	-0.0011682133678691	0.0004436034766891	-0.0014818883943939	-0.0008545383413443	12.578061991716876	17.779287862472668	0.0062069794947762	25.149917003938977	0.875	0.0	0.875	0.875													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0011682133678691	0.0008545383413443	0.0014818883943939	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	2	0,1	16.0	15.625	3.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.29989156436079	1.4027929166276525	-18.29181594830866	-16.307967180412923	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6411951136390825	0.0239358931169047	-0.6581203459758023	-0.6242698813023628	-0.0019688172712837	0.0003518174183751	-0.0022175897535564	-0.0017200447890111	-0.0019688172712837	0.0003518174183751	-0.0022175897535564	-0.0017200447890111	18.40774259448754	26.02006817436156	0.0087759414602127	36.80670924751487	0.75	0.0	0.75	0.75													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0019688172712837	0.0017200447890111	0.0022175897535564	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	2	0,1	16.0	15.625	5.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.35398093054156	1.3998388605789038	-18.343816481425357	-16.364145379657767	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6435148097417344	0.0244387298083286	-0.6607956013127894	-0.6262340181706794	-0.0042885133739355	0.000854654109799	-0.0048928450905433	-0.0036841816573276	-0.0042885133739355	0.000854654109799	-0.0048928450905433	-0.0036841816573276	7.569952899808965	10.67724076383177	0.020003551342088	15.119902248275842	0.90625	0.0441941738241592	0.875	0.9375													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0042885133739355	0.0036841816573276	0.0048928450905433	patched_minus_baseline
exclusive_just_to_only	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	2	0,1	16.0	15.625	10.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.368753259734646	1.4288862005153968	-18.37912838166296	-16.358378137806326	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6440571559256818	0.0229470541661758	-0.6602831735348397	-0.6278311383165238	-0.004830859557883	0.0006370215323537	-0.0052813018031722	-0.0043804173125938	-0.004830859557883	0.0006370215323537	-0.0052813018031722	-0.0043804173125938	21.56917114010643	30.478791943859807	0.0174106742292439	43.120931605983614	0.9375	0.0	0.9375	0.9375													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.004830859557883	0.0043804173125938	0.0052813018031722	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	2	0,1	16.0	15.625	1.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.272493582765364	1.3927114978110051	-18.257289327104	-16.287697838426727	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6398517292734152	0.0239264210845859	-0.6567702638718507	-0.6229331946749797	-0.0006254329056163	0.0003423453860564	-0.0008675076496047	-0.0003833581616279	-0.0006254329056163	0.0003423453860564	-0.0008675076496047	-0.0003833581616279	13.46588569745218	19.03823274312921	0.0038222229777449	26.927949171926613	0.71875	0.0441941738241592	0.6875	0.75													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0006254329056163	0.0003833581616279	0.0008675076496047	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	2	0,1	16.0	15.625	3.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.29360314449763	1.376690330569263	-18.26707021283711	-16.320136076158157	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6408063455049926	0.0245161435852878	-0.6581418768826927	-0.6234708141272924	-0.0015800491371937	0.0009320678867583	-0.0022391206604468	-0.0009209776139407	-0.0015800491371937	0.0009320678867583	-0.0022391206604468	-0.0009209776139407	-8.189873273860064	11.596575884555254	-16.38989072037347	0.0101441726533409	0.65625	0.0441941738241592	0.625	0.6875													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0015800491371937	0.0009209776139407	0.0022391206604468	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	2	0,1	16.0	15.625	5.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.294501955517294	1.418685918689584	-18.29766438899657	-16.291339522038022	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.641202613144257	0.0223926775323375	-0.6570366272762965	-0.6253685990122174	-0.0019763167764581	0.0011913981661919	-0.0028187624988657	-0.0011338710540506	-0.0019763167764581	0.0011913981661919	-0.0028187624988657	-0.0011338710540506	74.56409736859527	105.44321333623152	0.0044861884461639	149.1237085487444	0.625	0.0883883476483184	0.5625	0.6875													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0019763167764581	0.0011338710540506	0.0028187624988657	patched_minus_baseline
exclusive_just_to_only	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	2	0,1	16.0	15.625	10.0	-17.25694098880411	1.4026580206456445	-18.248769986888348	-16.265111990719877	-23.36156580356794	2.7258269339487398	-25.28901651290403	-21.434115094231853	-17.30756114929338	1.4054941243855668	-18.301395575564264	-16.313726723022498	-0.6392262963677988	0.0235840756985294	-0.6559027562222458	-0.6225498365133517	-0.8823445860846307	0.0036934736331671	-0.8849562663367769	-0.8797329058324845	-0.6414768091298858	0.0231747866591515	-0.6578638579291234	-0.6250897603306482	-0.0022505127620869	0.0004092890393779	-0.0025399238172963	-0.0019611017068774	-0.0022505127620869	0.0004092890393779	-0.0025399238172963	-0.0019611017068774	32.036863186658195	45.29461403142688	0.0087344538089029	64.06499191950749	0.71875	0.2209708691207961	0.5625	0.875													localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only/component_patching/eval_summary.tsv	just_to_only	exclusive	random	0.0022505127620869	0.0019611017068774	0.0025399238172963	patched_minus_baseline
