source_dataset	dataset_role	source_row_index	id	word	subset	p_candidate_count	p_prime_candidate_count	exact_overlap_count	exact_overlap_jaccard	p_win_rate	p_weighted_win_rate	p_mean_advantage	p_weighted_advantage	p_top1_win	p_top1_advantage	p_prime_win_rate	p_prime_weighted_win_rate	p_prime_mean_advantage	p_prime_weighted_advantage	p_prime_top1_win	p_prime_top1_advantage	both_mean_advantages_positive	both_top1_own_context_wins	source_file	model_dir	model_label	model_order	condition	condition_label
only	discourse_particle	24	2032	only	h	50	50	0	0.0	0.34	0.567753740094949	-0.4522193551063537	-0.2603833044441727	1.0	0.836003303527832	0.86	0.6016790421112107	1.022378134727478	0.0072950256343152	1.0	1.0981260538101196	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	25	2038	only	h	50	50	0	0.0	0.3	0.0006361184737569	-1.6258671951293946	-1.1866965909734557	0.0	-0.2466741800308227	0.94	0.9999960023593608	2.2770154166221617	2.0659942244202827	1.0	1.4685693979263306	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	26	2118	only	h	50	50	15	0.1764705882352941	0.9	0.9252290994217356	1.9285371112823488	1.5518722381883767	1.0	1.1878072023391724	0.46	0.5668869014603728	-0.1633066415786743	-0.1940463761367038	1.0	2.4523255825042725	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	27	2232	only	h	50	50	1	0.0101010101010101	0.88	0.966066084803931	3.16733877658844	4.566182880459862	1.0	9.08873176574707	0.84	0.9970956144795105	1.5126470851898193	3.462113918175864	1.0	2.501298189163208	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	28	2333	only	h	50	50	5	0.0526315789473684	0.4	0.2877854488779493	-0.5040621018409729	-0.9146815043859772	0.0	-1.2994098663330078	0.96	0.9755839881849032	1.6984725046157836	1.9621477127116835	1.0	3.113287925720215	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
only	discourse_particle	29	2405	only	h	50	50	1	0.0101010101010101	0.0	0.0	-1.048309361934662	-1.2823520834241144	0.0	-0.7034875154495239	1.0	1.0	1.4038766837120056	1.2573571183130068	1.0	2.0539112091064453	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_only_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	only	only
not	meaning_control	0	5	not	h	50	50	0	0.0	0.84	0.9802147006920474	10.056741392612455	8.61600315787339	0.0	-3.713870763778688	1.0	1.0	22.655817279815675	30.921289365302595	1.0	21.522348642349243	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	1	7	not	h	50	50	0	0.0	1.0	1.0	9.593836398124695	10.49173286115259	1.0	11.797298550605774	0.44	0.0006147659430956	-0.5147505688667298	-2.516338682462239	1.0	4.940216064453125	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	2	15	not	h	50	50	0	0.0	0.96	0.9982861648942908	10.855216357707976	13.720564493150656	1.0	15.551445603370668	1.0	1.0	28.53969676733017	16.24617897615088	1.0	35.06585383415222	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	3	71	not	h	50	50	10	0.1111111111111111	0.82	0.9913871239889054	0.7551128435134887	1.5984848242428624	1.0	0.8605179786682129	0.52	0.44411377790688	1.5100436639785766	1.036496330085721	0.0	-2.8772835731506348	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	4	81	not	h	50	50	0	0.0	0.96	0.9999999999993416	24.153801658153533	20.57055460282704	1.0	4.910775184631348	1.0	1.0	33.82971787929535	36.23619273144611	1.0	8.512779235839844	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	5	226	not	h	50	50	0	0.0	1.0	1.0	8.522636041641235	14.556468749664512	1.0	14.37503981590271	0.64	0.5740604478187771	4.4549580836296085	5.562893396403604	0.0	-1.2902990579605105	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	6	244	not	h	50	50	3	0.0309278350515463	0.4	0.0391548367129959	3.657149012088776	-1.4155231892916114	0.0	-0.999527096748352	0.98	0.9999999959114422	7.07788993358612	10.752016683561788	1.0	13.194226622581482	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	7	272	not	h	50	50	1	0.0101010101010101	0.56	0.9999826482115864	0.9909991550445556	2.429208259130047	0.0	-0.0102041959762573	0.98	0.9999999967077242	12.403506283760072	16.885465530793265	1.0	3.867366671562195	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	8	302	not	h	50	50	3	0.0309278350515463	0.18	0.0515187964978897	-0.8675656771659851	-1.2032902080595431	0.0	-0.906171441078186	1.0	1.0	1.4229260540008546	1.1975492739119191	1.0	2.5384817123413086	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	9	309	not	h	50	50	3	0.0309278350515463	0.88	0.9802832247519322	1.0222325229644775	1.0056813499058486	1.0	0.1121015548706054	0.32	0.2946693941219794	-0.4720384550094604	-0.2896855933530286	1.0	0.8646615743637085	False	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	10	319	not	h	50	50	0	0.0	1.0	1.0	33.0074104309082	30.83842157318571	1.0	33.02229022979736	0.74	0.995729320757988	4.850589725971222	5.534028345096841	1.0	10.620840668678284	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	11	367	not	h	50	50	19	0.2345679012345679	0.7	0.9999999999187558	1.2976044249534606	1.56374452785202	0.0	-0.5299873352050781	0.36	0.9215897225519032	-0.4675670838356018	0.4130452185394846	1.0	2.6534857749938965	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	12	379	not	h	50	50	0	0.0	0.74	0.0001345372628673	3.8045899152755736	-7.152624914889582	1.0	3.2219767570495605	1.0	1.0	18.56927008867264	13.664223386936431	1.0	24.989210724830627	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	13	383	not	h	50	50	5	0.0526315789473684	0.88	0.5090346588482769	4.237694420814514	1.0290673713635905	1.0	2.248042106628418	0.86	0.9740003651421472	6.244249758720398	1.5871262950285647	1.0	20.40466582775116	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	14	460	not	h	50	50	4	0.0416666666666666	0.02	0.9012746886143528	-10.211527442932129	1.2249879692238668	0.0	-6.865108847618103	1.0	1.0	21.49149398803711	30.330053167006824	1.0	14.956155061721802	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	15	686	not	h	50	50	1	0.0101010101010101	1.0	1.0	16.585955452919006	19.65104789778374	1.0	9.479087829589844	0.92	0.99999813117646	9.197842128276823	20.031555420594863	1.0	23.810758233070374	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	16	698	not	h	50	50	0	0.0	1.0	1.0	32.077556574344634	47.12006150097283	1.0	40.10299229621887	0.56	0.999999962857742	6.7600423121452335	24.52940004942887	1.0	20.33032095432281	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	17	702	not	h	50	50	0	0.0	0.0	0.0	-1.023858473300934	-0.9300637929923636	0.0	-0.8070648908615112	0.98	0.9999999999547882	1.233092486858368	1.1326983445121306	1.0	0.8719291687011719	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	18	729	not	h	50	50	0	0.0	0.6	0.998112388780982	3.655518186092377	18.303017885415457	1.0	7.704487442970276	1.0	1.0	39.557881982326506	42.48934452579369	1.0	14.77066445350647	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	19	768	not	h	50	50	0	0.0	1.0	1.0	26.88989654541016	26.949933858584416	1.0	29.61822509765625	0.94	0.9725826806996006	6.358734948635101	3.6464656378929687	1.0	10.570693969726562	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	20	865	not	h	50	50	2	0.0204081632653061	0.02	1.8921919584710215e-08	-2.9558521628379824	-2.1930792826553924	0.0	-2.4565473794937134	1.0	1.0	5.464270679950714	5.941130682465334	1.0	4.046419739723206	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	21	949	not	h	50	50	1	0.0101010101010101	0.7	0.9999992129546428	11.398757858276367	21.3228747635792	1.0	19.70531141757965	1.0	1.0	21.46426820516586	28.80737372517096	1.0	29.3451247215271	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	22	969	not	h	50	50	4	0.0416666666666666	1.0	1.0	3.11955899477005	1.9915062954172071	1.0	4.791536331176758	0.42	0.8177496408694156	-0.3480192708969116	0.4113092901433069	0.0	-0.9842342138290404	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	23	1154	not	h	50	50	11	0.1235955056179775	1.0	1.0	3.096112947463989	2.970743182641036	1.0	2.968286395072937	0.02	6.111703545272611e-08	-2.6366353178024293	-2.284460573524873	0.0	-3.1593177318573	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	24	1570	not	h	50	50	0	0.0	0.84	0.992183066244588	2.396842920780182	2.899503302606564	1.0	2.085707783699036	0.92	0.9952739060660948	7.151336090564728	3.4999939137177907	1.0	8.47676134109497	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	25	1602	not	h	50	50	3	0.0309278350515463	0.04	0.0009030642818436	-2.7547911286354063	-3.325843406758038	0.0	-1.4038095474243164	1.0	1.0	10.792650711536409	16.90063364191286	1.0	13.741045832633972	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	26	1647	not	h	50	50	3	0.0309278350515463	0.9	0.9994507873629164	2.1438906598091125	0.3789818715411756	1.0	7.282189011573791	0.64	0.9949775423989144	2.35083954334259	9.66271443885428	0.0	-1.257429122924805	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	27	1686	not	h	50	50	7	0.075268817204301	0.46	0.9997018687925626	-2.96920666217804	6.416571781602342	0.0	-11.949120283126833	1.0	1.0	12.12527714252472	9.699761085668056	1.0	10.858113050460815	False	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	28	1697	not	h	50	50	0	0.0	0.64	0.9084078376559682	0.6037433385848999	2.0752762811427155	1.0	0.7307937145233154	0.88	0.9988694720156231	1.7490013670921325	2.0716526907674826	1.0	2.7106305360794067	True	True	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
not	meaning_control	29	1700	not	h	50	50	11	0.1235955056179775	1.0	1.0	2.5612274765968324	2.073074877714375	1.0	3.158056855201721	0.5	0.1842729753965172	0.194100112915039	-1.0140645126663377	0.0	-2.271911144256592	True	False	generation/results/gemma2_it/gemma-2-9b-it_context_not_generation_paired_item_summary.tsv	gemma2_it	Gemma 2 9B IT	3	not	not (control)
just	discourse_particle	0	1157	just	h	50	50	1	0.0101010101010101	0.56	0.9976589896530458	-0.0137311553955078	0.2091428565140324	0.0	-0.052734375	0.54	0.6415600535010052	0.0794684433937072	0.2062011008620372	1.0	0.3931884765625	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	1	5467	just	h	50	50	4	0.0416666666666666	0.66	0.6314001750234024	0.2707029724121094	0.2691057371934997	1.0	0.466552734375	0.52	0.3328805452041767	0.0443364095687866	-0.1695581414435526	1.0	0.247314453125	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	2	2485	just	h	50	50	0	0.0	0.66	0.9930184221342996	0.162581820487976	0.4327996083741057	1.0	0.592132568359375	0.58	0.012891933832543	0.1143173313140869	-0.1104994410194845	0.0	-0.40985107421875	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	3	2798	just	h	50	50	0	0.0	0.74	0.1741508884398876	0.9126613473892212	0.291145690456856	1.0	1.6513671875	0.68	0.0500681320660174	0.8119373035430908	0.0338189534325602	0.0	-1.5302734375	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	4	1627	just	h	50	50	5	0.0526315789473684	0.74	0.0135177195222323	0.2309840393066406	-0.1366705562087502	1.0	0.511474609375	0.46	0.9644943452097644	-0.021451072692871	0.139921582842037	1.0	0.0078125	False	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	5	4508	just	h	50	50	8	0.0869565217391304	0.5	0.9308483876797942	0.0693392610549926	0.138912935167964	1.0	0.08837890625	0.6	0.5700941492709073	0.3790286993980408	-0.0505951033427977	0.0	-0.562896728515625	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	6	638	just	h	50	50	0	0.0	0.5	0.0088036260989843	0.1662752723693848	-0.1683358361198432	0.0	-0.2128181457519531	0.68	0.9498775879597776	0.2587577342987061	0.6036521018268393	1.0	0.099853515625	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	7	8659	just	h	50	50	0	0.0	0.7	0.869583737596402	0.3235290932655335	0.4089172709279066	1.0	0.522216796875	0.58	0.0574276685916409	0.1192303752899169	-0.5950291088214293	1.0	0.239501953125	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	8	6078	just	h	50	50	0	0.0	0.46	0.8699562275006387	-0.007743968963623	0.6830255899582043	0.0	-0.4591827392578125	0.74	0.2968404264963111	0.4188704538345337	-0.008700343893714	1.0	0.520944356918335	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	9	9954	just	h	50	50	3	0.0309278350515463	0.8	0.7891017128572287	0.4017989730834961	0.0637816555127175	1.0	1.002685546875	0.48	0.0080191348787051	-0.0476675796508789	-0.0726423093053517	1.0	0.07183837890625	False	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	10	5138	just	h	50	50	1	0.0101010101010101	0.5	0.2785013165264052	0.0978726124763488	-0.0234466393988857	0.0	-0.1904296875	0.6	0.3616707664413362	0.1076693296432495	-0.0373851296428261	1.0	0.6641845703125	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	11	498	just	h	50	50	0	0.0	0.62	0.985757510318811	0.1894319152832031	0.2648372184496078	0.0	-0.1324462890625	0.6	0.750037686966879	0.2866688919067383	0.0862405328535391	1.0	1.2512130737304688	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	12	7769	just	h	50	50	2	0.0204081632653061	0.38	0.0443806120983174	0.0825621342658996	-0.2400500646763193	1.0	2.8706283569335938	0.7	0.2008394300487566	0.1440190863609314	-0.1661790561807324	1.0	0.6259765625	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	13	12718	just	h	50	50	0	0.0	0.84	0.9932005721303762	0.4656082057952881	0.7905852695564125	1.0	0.1906394958496093	0.22	0.4475379489592587	-0.3149566268920898	-0.0753291247466099	0.0	-0.6107177734375	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	14	8242	just	h	50	50	0	0.0	0.52	0.0825190461028203	0.0267852783203125	-0.0978192421748516	1.0	0.0246505737304687	0.7	0.9599506441059644	0.1018069267272949	0.08379142912393	1.0	0.27569580078125	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	15	8890	just	h	50	50	0	0.0	0.72	0.0033138309254016	0.2525057816505432	-0.2973362980952402	1.0	0.439697265625	0.6	0.974597797173398	0.1176854991912841	0.3918015489566156	0.0	-0.0594482421875	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	16	10613	just	h	50	50	1	0.0101010101010101	0.68	0.3322052166221723	0.1512159347534179	0.0498580006591263	0.0	-0.029296875	0.5	0.0427715621697827	-0.0427620315551757	-0.1441182502912399	0.0	-0.3422622680664062	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	17	6323	just	h	50	50	0	0.0	0.58	0.2374672452607827	0.1535405254364013	-0.0178616661970743	0.0	-0.078765869140625	0.64	0.9999241189584612	0.0062833929061889	0.0497097630240731	1.0	0.285400390625	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	18	4012	just	h	50	50	0	0.0	0.66	0.9994475550892568	0.0776537036895752	0.1526429727135308	1.0	0.3187642097473144	0.58	0.7657271295285741	0.0913855338096618	0.119771656359243	0.0	-0.53271484375	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	19	9268	just	h	50	50	1	0.0101010101010101	0.66	0.2224066234323213	0.1630279159545898	-0.0401583733932013	1.0	0.017578125	0.46	0.9460197692610262	-0.0153136539459228	0.0831654491088387	1.0	0.239166259765625	False	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	20	788	just	h	50	50	2	0.0204081632653061	0.7	0.7127994883861757	0.1072216129302978	0.0646911006415526	1.0	0.0438232421875	0.62	0.7181619810461612	0.0601857471466064	-0.0094572881850637	1.0	0.07373046875	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	21	5758	just	h	50	50	0	0.0	0.6	0.9645057282322902	0.0134643363952636	0.4324828339178926	1.0	1.038818359375	0.58	0.989702935710122	0.2286898231506347	0.221284417036888	1.0	0.8338470458984375	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	22	7873	just	h	50	50	0	0.0	0.66	0.6908581968050413	0.0748143863677978	0.15789369468483	0.0	-0.586517333984375	0.64	0.4493579510736291	0.11420658826828	-0.0034973262486428	1.0	0.1215152740478515	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	23	2141	just	h	50	50	1	0.0101010101010101	0.38	0.4883691129933061	-0.0298416519165039	0.0050957982624506	0.0	-0.048370361328125	0.58	0.646272727638066	0.0932642793655395	0.0265017231308813	0.0	-0.0390625	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	24	5388	just	h	50	50	0	0.0	0.7	0.463511626707883	0.2511177611351013	0.269521916271303	1.0	0.5435371398925781	0.52	0.0319278810658424	0.0633155727386474	-0.2791583197616505	0.0	-0.0455322265625	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	25	1001	just	h	50	50	0	0.0	0.54	0.2541635577886589	0.0219533133506774	-0.2919610623236673	0.0	-0.32470703125	0.62	0.9997666365225616	0.1247235774993896	0.0759929463681258	1.0	0.8271484375	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	26	9687	just	h	50	50	1	0.0101010101010101	0.5	0.6526900934795488	0.1222514915466308	0.0412474110247479	1.0	0.2796478271484375	0.6	0.0744993940098022	0.123508071899414	-0.1846635760793935	0.0	-0.5289230346679688	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	27	6768	just	h	50	50	0	0.0	0.66	0.9637987183477962	0.1750924205780029	0.0698602945448012	0.0	-0.31634521484375	0.52	0.8037283961536779	0.0409966468811035	0.0258152624966762	1.0	0.071044921875	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	28	12662	just	h	50	50	2	0.0204081632653061	0.6	0.5084702742168049	0.3319613075256347	0.2371550236210067	0.0	-0.844635009765625	0.52	0.2255235829440073	0.1017069721221923	-0.3469731980811137	0.0	-0.67437744140625	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	29	1461	just	h	50	50	0	0.0	0.76	0.9485909148002064	0.3111083650588989	0.5490723247077457	0.0	-0.4398612976074219	0.5	0.9986366670063546	0.0140653133392333	0.1663824409590939	1.0	0.1723098754882812	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	30	10555	just	h	50	50	0	0.0	0.62	0.9577467057606496	0.0548994064331054	0.1146860971334271	0.0	-0.06561279296875	0.4	0.8125178135588884	-0.0662228512763977	0.1565055774222666	0.0	-0.0603790283203125	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	31	2164	just	h	50	50	1	0.0101010101010101	0.66	0.0108978455251132	0.1092630529403686	-0.055890375560326	1.0	0.3157958984375	0.4	0.752787951073624	-0.0546583175659179	0.0390419225240823	1.0	0.07275390625	False	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	32	6675	just	h	50	50	1	0.0101010101010101	0.52	0.0153570630543787	0.2140632343292236	-0.1244975112223169	1.0	0.4716053009033203	0.76	0.999976594361715	0.3750515747070312	0.0553921166805781	1.0	0.478515625	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	33	8011	just	h	50	50	1	0.0101010101010101	0.44	0.7990690845437364	-0.0843028163909912	0.0275594174011675	0.0	-0.058349609375	0.44	0.0081666744224258	0.0289616751670837	-0.0289094196201105	0.0	-0.278533935546875	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	34	3966	just	h	50	50	3	0.0309278350515463	0.7	0.9850408093573236	0.2538123321533203	0.048093904534804	1.0	0.050018310546875	0.66	0.0905858344478116	0.2708364868164062	-0.0003478081777667	0.0	-0.568695068359375	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	35	2438	just	h	50	50	2	0.0204081632653061	0.72	0.9988166610172604	0.2266158866882324	0.2233375838144646	1.0	0.0288453102111816	0.56	0.984125902923876	0.075412893295288	0.2545549605117451	1.0	0.1142578125	True	True	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	36	3236	just	h	50	50	3	0.0309278350515463	0.6	0.6395766949596816	0.1258507347106933	0.1054665969668153	0.0	-0.1878662109375	0.48	0.2642044367946762	0.0358974456787109	-0.0386598721800029	0.0	-0.120880126953125	True	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
just	discourse_particle	37	1907	just	h	50	50	0	0.0	0.72	0.9902272646949534	0.2006737399101257	0.2641284920539811	1.0	0.5615234375	0.42	0.7157928194202752	-0.012433841228485	0.2510896572960499	0.0	-0.1470184326171875	False	False	generation/results/olmo2/OLMo-2-1124-7B_context_just_generation_paired_item_summary.tsv	olmo2	OLMo 2 7B	4	just	just
