particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0014979492696409	-0.0020536960460144	-0.0009422024932675	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0014979492696409	0.0009422024932675	0.0020536960460144	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0010544389114914	-0.0011116930466423	-0.0009971847763405	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0010544389114914	0.0009971847763405	0.0011116930466423	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0003271765980842	-0.0003707593179215	-0.0002835938782469	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0003271765980842	0.0002835938782469	0.0003707593179215	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0054846413004028	-0.0076787340993307	-0.0032905485014749	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0054846413004028	0.0032905485014749	0.0076787340993307	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0012762770907229	-0.00138543601874	-0.0011671181627059	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0012762770907229	0.0011671181627059	0.00138543601874	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.0097849865101023	-0.012036074575892	-0.0075338984443126	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0097849865101023	0.0075338984443126	0.012036074575892	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0023344110030249	-0.0026540867410327	-0.0020147352650171	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0023344110030249	0.0020147352650171	0.0026540867410327	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0193374973130579	-0.0258228942456656	-0.0128521003804501	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0193374973130579	0.0128521003804501	0.0258228942456656	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0035257971468211	-0.004696293831993	-0.0023553004616492	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0035257971468211	0.0023553004616492	0.004696293831993	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	localized	0.0009644935271695	-0.0005202293505846	0.0024492164049238	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		-0.0009644935271695	-0.0024492164049238	0.0005202293505846	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0004077622940771	-0.0007879452920419	-2.757929611233075e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0004077622940771	2.757929611233075e-05	0.0007879452920419	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	localized	0.0005819839780892	-0.0013385105227214	0.0025024784788999	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		-0.0005819839780892	-0.0025024784788999	0.0013385105227214	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0002763486833417	-0.001231150665449	0.0006784532987656	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0002763486833417	-0.0006784532987656	0.001231150665449	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	localized	-0.0011748534166926	-0.001661801334837	-0.0006879054985481	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0011748534166926	0.0006879054985481	0.001661801334837	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.0009374226785543	-0.0017589090692832	-0.0001159362878253	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0009374226785543	0.0001159362878253	0.0017589090692832	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	localized	-0.001841198593623	-0.0037335282075683	5.113102032236287e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.001841198593623	-5.113102032236287e-05	0.0037335282075683	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0022842168027852	-0.003880000288782	-0.0006884333167883	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0022842168027852	0.0006884333167883	0.003880000288782	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	localized	-0.00236822086814	-0.003181171322339	-0.0015552704139409	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.00236822086814	0.0015552704139409	0.003181171322339	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0004329156394805	-0.0007796858498913	-8.614542906964621e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0004329156394805	8.614542906964621e-05	0.0007796858498913	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	localized	-0.0055939982198741	-0.0077291063795609	-0.0034588900601873	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0055939982198741	0.0034588900601873	0.0077291063795609	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0018065571995183	-0.0030403494298024	-0.0005727649692341	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0018065571995183	0.0005727649692341	0.0030403494298024	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	localized	-0.007693486746596	-0.0113948988352277	-0.0039920746579644	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.007693486746596	0.0039920746579644	0.0113948988352277	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0014422227717606	-0.0022826963098249	-0.0006017492336963	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0014422227717606	0.0006017492336963	0.0022826963098249	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	localized	-0.0088698502551263	-0.0125621380075843	-0.0051775625026684	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0088698502551263	0.0051775625026684	0.0125621380075843	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0033496917495064	-0.0051223932661359	-0.0015769902328769	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0033496917495064	0.0015769902328769	0.0051223932661359	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	localized	-0.0024178459527056	-0.0035914720328516	-0.0012442198725596	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0024178459527056	0.0012442198725596	0.0035914720328516	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	1	random_mean	3.0931799361100227e-05	-0.0003649294830386	0.0004267930817608	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		-3.0931799361100227e-05	-0.0004267930817608	0.0003649294830386	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	localized	-0.0024275752745975	-0.005268726815079	0.000413576265884	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0024275752745975	-0.000413576265884	0.005268726815079	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	3	random_mean	-0.0012584097170059	-0.0026249045552942	0.0001080851212824	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0012584097170059	-0.0001080851212824	0.0026249045552942	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	localized	-0.0054892770617611	-0.0078260513236739	-0.0031525027998483	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0054892770617611	0.0031525027998483	0.0078260513236739	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	5	random_mean	-0.001115401734838	-0.0013101129564509	-0.0009206905132251	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.001115401734838	0.0009206905132251	0.0013101129564509	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	localized	-0.0052399458356843	-0.0078058371671281	-0.0026740545042405	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0052399458356843	0.0026740545042405	0.0078058371671281	patched_minus_baseline
only_to_exclusive_just	mlp	utterance_final	prompt_without	necessity	gold	10	random_mean	-0.0025080746729749	-0.0048404930751247	-0.0001756562708251	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0025080746729749	0.0001756562708251	0.0048404930751247	patched_minus_baseline
only_to_exclusive_just	resid	utterance_final	prompt_without	necessity	generated	1	localized	-0.0086196604644525	-0.0108423986532413	-0.0063969222756637	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0086196604644525	0.0063969222756637	0.0108423986532413	patched_minus_baseline
only_to_exclusive_just	resid	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0021098159652099	-0.0026543772524114	-0.0015652546780085	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0021098159652099	0.0015652546780085	0.0026543772524114	patched_minus_baseline
only_to_exclusive_just	resid	utterance_final	prompt_without	necessity	generated	3	localized	-0.0179094125187311	-0.0237082914912519	-0.0121105335462103	component	transfer	Transfer	localization/results/component_transfer_runs/20260724_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0179094125187311	0.0121105335462103	0.0237082914912519	patched_minus_baseline
