particle	component	position_label	corruption_mode	eval_mode	target_type	top_k	site_set_type	effect_score_mean	effect_score_mean_ci_low	effect_score_mean_ci_high	method	run_label	run_label_pretty	run_dir	native_particle	effect_score_original_mean	effect_score_original_ci_low	effect_score_original_ci_high	metric_sign_convention
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0090579874767444	-0.0094948581206498	-0.008621116832839	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0090579874767444	0.008621116832839	0.0094948581206498	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	localized	-0.0049542286198379	-0.0081220994121422	-0.0017863578275337	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0049542286198379	0.0017863578275337	0.0081220994121422	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	1	random_mean	-0.0005870018349318	-0.0035146034923402	0.0023405998224764	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0005870018349318	-0.0023405998224764	0.0035146034923402	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	localized	-0.0077660357347094	-0.0105902187138476	-0.0049418527555712	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0077660357347094	0.0049418527555712	0.0105902187138476	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	3	random_mean	0.0040403811649409	0.0023663895563484	0.0057143727735334	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		-0.0040403811649409	-0.0057143727735334	-0.0023663895563484	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	localized	-0.0100866240633575	-0.016501432730647	-0.0036718153960681	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0100866240633575	0.0036718153960681	0.016501432730647	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	5	random_mean	1.8507142923927106e-05	-0.0035421859259593	0.0035792002118071	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		-1.8507142923927106e-05	-0.0035792002118071	0.0035421859259593	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	localized	-0.0114673523709071	-0.0205202172303719	-0.0024144875114423	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		0.0114673523709071	0.0024144875114423	0.0205202172303719	patched_minus_baseline
exclusive_just_to_only	resid	utterance_final	prompt_without	necessity	gold	10	random_mean	0.0087989350926162	0.0078707670040919	0.0097271031811405	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/exclusive_just_to_only		-0.0087989350926162	-0.0097271031811405	-0.0078707670040919	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	localized	-0.0010751389572709	-0.0016794218031274	-0.0004708561114144	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0010751389572709	0.0004708561114144	0.0016794218031274	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	1	random_mean	-0.0001831997559874	-0.0003544041735375	-1.1995338437436434e-05	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0001831997559874	1.1995338437436434e-05	0.0003544041735375	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	localized	-0.0062684708623831	-0.0093210997641044	-0.0032158419606617	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0062684708623831	0.0032158419606617	0.0093210997641044	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	3	random_mean	-0.0006036407872164	-0.000752788965191	-0.0004544926092419	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0006036407872164	0.0004544926092419	0.000752788965191	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	localized	-0.011980613481389	-0.0157877161834015	-0.0081735107793765	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.011980613481389	0.0081735107793765	0.0157877161834015	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	5	random_mean	-0.0009660918729342	-0.000994945906114	-0.0009372378397545	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0009660918729342	0.0009372378397545	0.000994945906114	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	localized	-0.0230781443014868	-0.0277893960420645	-0.018366892560909	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0230781443014868	0.018366892560909	0.0277893960420645	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	generated	10	random_mean	-0.0020590365187112	-0.0021123798198533	-0.0020056932175692	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0020590365187112	0.0020056932175692	0.0021123798198533	patched_minus_baseline
only_to_exclusive_just	attn	utterance_final	prompt_without	necessity	gold	1	localized	-0.0028394968531813	-0.0071321482376392	0.0014531545312765	component	transfer	Transfer	localization/results/component_transfer_runs/20260728_llama3_instruct_exclusive_just_only_cross_patch/only_to_exclusive_just		0.0028394968531813	-0.0014531545312765	0.0071321482376392	patched_minus_baseline
